Tipo;ID;Parent ID;Nome (EN);Nome (TH);Prezzo;Modificatore Prezzo;SKU;Descrizione (EN);Descrizione (TH);Immagine (URL);Immagine (File);Icona Categoria;Gruppo Extra Abilitati
"Categoria";"traditional-italian-pizza";"";"Traditional Italian Pizza";"พิซซ่าอิตาเลียนแบบดั้งเดิม";"";"";"";"";"";"";"";"🍕";""
"Piatto";"italian-breakfast";"breakfast-and-snacks";"ITALIAN BREAKFAST";"อาหารเช้าแบบอิตาเลียน";"170";"";"10224";"Cake of the Day, Cappuccino, Fruit Juice";"เค้กประจำวัน, คาปูชิโน่, น้ำผลไม้";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/09-Breakfast-and-Snacks/01-italian-breakfast.webp";"09-Breakfast-and-Snacks/01-italian-breakfast.webp";"";"None"
"Piatto";"american-breakfast";"breakfast-and-snacks";"AMERICAN BREAKFAST";"อาหารเช้าแบบอเมริกัน";"190";"";"10223";"2 Fried Eggs, Bacon, Butter, Jam, Coffee, Fruit Juice, 2 Toasted Slices";"ไข่ดาว 2 ฟอง, เบคอน, เนย, แยม, กาแฟ, น้ำผลไม้, ขนมปัง 2 แผ่น";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/09-Breakfast-and-Snacks/02-american-breakfast.webp";"09-Breakfast-and-Snacks/02-american-breakfast.webp";"";"None"
"Piatto";"eggs-and-bacon";"breakfast-and-snacks";"EGGS & BACON";"ไข่และเบคอน";"110";"";"10268";"2 Fried Eggs, Bacon, 1 Toasted Slice";"ไข่ดาว 2 ฟอง, เบคอน, ขนมปัง 1 แผ่น";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/09-Breakfast-and-Snacks/03-eggs-and-bacon.webp";"09-Breakfast-and-Snacks/03-eggs-and-bacon.webp";"";"None"
"Piatto";"butter-and-jam";"breakfast-and-snacks";"BUTTER & JAM";"เนยและแยม";"70";"";"10267";"2 Toasted Slices, Jam and Butter";"ขนมปัง 2 แผ่น, แยม และ เนย";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/09-Breakfast-and-Snacks/04-butter-and-jam.webp";"09-Breakfast-and-Snacks/04-butter-and-jam.webp";"";"None"
"Piatto";"nutella-bread";"breakfast-and-snacks";"NUTELLA BREAD";"ขนมปังนูเทลล่า";"90";"";"10266";"2 Toasted Slices Spread With Nutella";"ขนมปัง 2 แผ่น ทานูเทลล่า";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/09-Breakfast-and-Snacks/05-nutella-bread.webp";"09-Breakfast-and-Snacks/05-nutella-bread.webp";"";"None"
"Piatto";"italian-toast";"breakfast-and-snacks";"ITALIAN TOAST";"อิตาเลียนโทสต์";"90";"";"10229";"2 Toasted Slices Filled With Ham And Cheese";"ขนมปัง 2 แผ่น สอดไส้แฮมและชีส";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/09-Breakfast-and-Snacks/06-italian-toast.webp";"09-Breakfast-and-Snacks/06-italian-toast.webp";"";"None"
"Piatto";"french-toast";"breakfast-and-snacks";"FRENCH TOAST";"เฟรนช์โทสต์";"90";"";"10227";"2 Fried Toasts With Milk and Egg, Honey";"ขนมปัง 2 แผ่น ชุบในนมและไข่ ทอด ราดน้ำผึ้ง";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/09-Breakfast-and-Snacks/07-french-toast.webp";"09-Breakfast-and-Snacks/07-french-toast.webp";"";"None"
"Piatto";"french-rolls";"breakfast-and-snacks";"FRENCH ROLLS";"เฟรนช์โรล";"130";"";"10228";"3 Fried Toasts with Milk And Egg, Filled with Ham & Cheese";"ขนมปัง 3 แผ่นชุบในนมและไข่ทอดและสอดไส้แฮมและชีส";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/09-Breakfast-and-Snacks/08-french-rolls.webp";"09-Breakfast-and-Snacks/08-french-rolls.webp";"";"None"
"Piatto";"pastries";"breakfast-and-snacks";"PASTRIES";"ขนมอบ";"";"";"10249";"Fresh Pastries of the Day, Ask the Staff (+30฿ Nutella)";"ขนมอบสดประจำวัน สอบถามพนักงาน (+30฿ นูเทลล่า)";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/09-Breakfast-and-Snacks/09-pastries.webp";"09-Breakfast-and-Snacks/09-pastries.webp";"";"Croissant Modifiers"
"Extra";"extra-nutella-extra";"pastries";"Nutella Extra";"นูเทลล่าเพิ่ม";"30";"";"";"";"";"";"";"";""
"Piatto";"fruit-salad";"breakfast-and-snacks";"FRUIT SALAD";"มาซิโดเนียผลไม้";"120";"";"";"Seasonal Fresh Fruit Salad (+30฿ Yogurt)";"มาซิโดเนียผลไม้สดตามฤดูกาล (+30฿ โยเกิร์ต)";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/09-Breakfast-and-Snacks/10-fruit-salad.webp";"09-Breakfast-and-Snacks/10-fruit-salad.webp";"";"None"
"Variante";"10132";"fruit-salad";"Normal";"ธรรมดา";"120";"0";"10132";"";"";"";"";"";""
"Variante";"10231";"fruit-salad";"Yogurt";"โยเกิร์ต";"150";"30";"10231";"";"";"";"";"";""
"Categoria";"coffee-shop";"";"Coffee Shop";"ร้านกาแฟ";"";"";"";"";"";"";"";"☕";""
"Piatto";"caffè-espresso";"coffee-shop";"CAFFÈ ESPRESSO";"เอสเพรสโซ่";"40";"";"10093";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/10-Coffee-Shop/01-caffe-espresso.webp";"10-Coffee-Shop/01-caffe-espresso.webp";"";"Coffee Shop Modifiers"
"Extra";"10166";"caffè-espresso";"Extra Coffee";"ช็อตกาแฟเพิ่ม";"30";"";"10166";"";"";"";"";"";""
"Piatto";"americano";"coffee-shop";"AMERICANO";"กาแฟอเมริกาโน";"50";"";"";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/10-Coffee-Shop/02-americano.webp";"10-Coffee-Shop/02-americano.webp";"";"Coffee Shop Modifiers"
"Variante";"10219";"americano";"Hot";"ร้อน";"50";"0";"10219";"";"";"";"";"";""
"Variante";"10222";"americano";"Iced";"เย็น";"70";"20";"10222";"";"";"";"";"";""
"Extra";"10166";"americano";"Extra Coffee";"ช็อตกาแฟเพิ่ม";"30";"";"10166";"";"";"";"";"";""
"Piatto";"cappuccino";"coffee-shop";"CAPPUCCINO";"คาปูชิโน่";"60";"";"";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/10-Coffee-Shop/03-cappuccino.webp";"10-Coffee-Shop/03-cappuccino.webp";"";"Coffee Shop Modifiers"
"Variante";"10220";"cappuccino";"Hot";"ร้อน";"60";"0";"10220";"";"";"";"";"";""
"Variante";"10221";"cappuccino";"Iced";"เย็น";"80";"20";"10221";"";"";"";"";"";""
"Extra";"10166";"cappuccino";"Extra Coffee";"ช็อตกาแฟเพิ่ม";"30";"";"10166";"";"";"";"";"";""
"Piatto";"latte-macchiato";"coffee-shop";"LATTE MACCHIATO";"ลาเต้ มัคคิอาโต้";"70";"";"";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/10-Coffee-Shop/04-latte-macchiato.webp";"10-Coffee-Shop/04-latte-macchiato.webp";"";"Coffee Shop Modifiers"
"Variante";"10044";"latte-macchiato";"Hot";"ร้อน";"70";"0";"10044";"";"";"";"";"";""
"Variante";"10164";"latte-macchiato";"Iced";"เย็น";"90";"20";"10164";"";"";"";"";"";""
"Extra";"10166";"latte-macchiato";"Extra Coffee";"ช็อตกาแฟเพิ่ม";"30";"";"10166";"";"";"";"";"";""
"Piatto";"mini-affogato-al-caffé";"coffee-shop";"MINI AFFOGATO AL CAFFÉ";"มินิ อัฟโฟกาโต กาแฟ";"60";"";"10092";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/10-Coffee-Shop/05-mini-affogato-al-caffe.webp";"10-Coffee-Shop/05-mini-affogato-al-caffe.webp";"";"Coffee Shop Modifiers"
"Extra";"10166";"mini-affogato-al-caffé";"Extra Coffee";"ช็อตกาแฟเพิ่ม";"30";"";"10166";"";"";"";"";"";""
"Piatto";"marocchino";"coffee-shop";"MAROCCHINO";"กาแฟมอคคาครีม";"65";"";"";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/10-Coffee-Shop/06-marocchino.webp";"10-Coffee-Shop/06-marocchino.webp";"";"Coffee Shop Modifiers"
"Variante";"10163";"marocchino";"Hot";"ร้อน";"65";"0";"10163";"";"";"";"";"";""
"Variante";"10216";"marocchino";"Iced";"เย็น";"85";"20";"10216";"";"";"";"";"";""
"Extra";"10166";"marocchino";"Extra Coffee";"ช็อตกาแฟเพิ่ม";"30";"";"10166";"";"";"";"";"";""
"Piatto";"hot-chocolate";"coffee-shop";"HOT CHOCOLATE";"ช็อกโกแลตร้อน";"90";"";"10214";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/10-Coffee-Shop/07-hot-chocolate.webp";"10-Coffee-Shop/07-hot-chocolate.webp";"";"Coffee Shop Modifiers"
"Extra";"10166";"hot-chocolate";"Extra Coffee";"ช็อตกาแฟเพิ่ม";"30";"";"10166";"";"";"";"";"";""
"Piatto";"milk-and-honey";"coffee-shop";"MILK AND HONEY";"นมและน้ำผึ้ง";"70";"";"";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/10-Coffee-Shop/08-milk-and-honey.webp";"10-Coffee-Shop/08-milk-and-honey.webp";"";"Coffee Shop Modifiers"
"Variante";"10264";"milk-and-honey";"Hot";"ร้อน";"70";"0";"10264";"";"";"";"";"";""
"Variante";"10273";"milk-and-honey";"Iced";"เย็น";"90";"20";"10273";"";"";"";"";"";""
"Extra";"10166";"milk-and-honey";"Extra Coffee";"ช็อตกาแฟเพิ่ม";"30";"";"10166";"";"";"";"";"";""
"Piatto";"red-thai-tea";"coffee-shop";"RED THAI TEA";"ชาแดงไทย";"50";"";"";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/10-Coffee-Shop/09-red-thai-tea.webp";"10-Coffee-Shop/09-red-thai-tea.webp";"";"Coffee Shop Modifiers"
"Variante";"10213";"red-thai-tea";"Hot";"ร้อน";"50";"0";"10213";"";"";"";"";"";""
"Variante";"10217";"red-thai-tea";"Iced";"เย็น";"70";"20";"10217";"";"";"";"";"";""
"Extra";"10166";"red-thai-tea";"Extra Coffee";"ช็อตกาแฟเพิ่ม";"30";"";"10166";"";"";"";"";"";""
"Piatto";"green-thai-tea";"coffee-shop";"GREEN THAI TEA";"ชาเขียวไทย";"50";"";"";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/10-Coffee-Shop/10-green-thai-tea.webp";"10-Coffee-Shop/10-green-thai-tea.webp";"";"Coffee Shop Modifiers"
"Variante";"10215";"green-thai-tea";"Hot";"ร้อน";"50";"0";"10215";"";"";"";"";"";""
"Variante";"10218";"green-thai-tea";"Iced";"เย็น";"70";"20";"10218";"";"";"";"";"";""
"Extra";"10166";"green-thai-tea";"Extra Coffee";"ช็อตกาแฟเพิ่ม";"30";"";"10166";"";"";"";"";"";""
"Categoria";"fruit-drinks";"";"Fruit Drinks";"เครื่องดื่มผลไม้";"";"";"";"";"";"";"";"🍹";""
"Piatto";"fruit-shakes-(choice-of-fruit)";"fruit-drinks";"FRUIT SHAKES (Choice of Fruit)";"น้ำผลไม้ปั่น (ผลไม้ตามเลือก)";"70";"";"10146";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/11-Fruit-Drinks/01-fruit-shakes-choice-of-fruit.webp";"11-Fruit-Drinks/01-fruit-shakes-choice-of-fruit.webp";"";"None"
"Piatto";"smoothies-(choice-of-fruit)";"fruit-drinks";"SMOOTHIES (Choice of Fruit)";"สมูทตี้ (ผลไม้ตามเลือก)";"80";"";"10147";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/11-Fruit-Drinks/02-smoothies-choice-of-fruit.webp";"11-Fruit-Drinks/02-smoothies-choice-of-fruit.webp";"";"None"
"Piatto";"lassis-(choice-of-fruit)";"fruit-drinks";"LASSIS (Choice of Fruit)";"ลัสซี่ (ผลไม้ตามเลือก)";"90";"";"10149";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/11-Fruit-Drinks/03-lassis-choice-of-fruit.webp";"11-Fruit-Drinks/03-lassis-choice-of-fruit.webp";"";"None"
"Piatto";"frappés-(choice-of-fruit)";"fruit-drinks";"FRAPPÉS (Choice of Fruit)";"เฟรปเป้ (ผลไม้ตามเลือก)";"100";"";"10148";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/11-Fruit-Drinks/04-frappes-choice-of-fruit.webp";"11-Fruit-Drinks/04-frappes-choice-of-fruit.webp";"";"None"
"Piatto";"cold-pressed-juice-(choice-of-fruit)";"fruit-drinks";"COLD-PRESSED JUICE (Choice of Fruit)";"น้ำสกัดเย็น (ผลไม้ตามเลือก)";"110";"";"10306";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/11-Fruit-Drinks/05-cold-pressed-juice-choice-of-fruit.webp";"11-Fruit-Drinks/05-cold-pressed-juice-choice-of-fruit.webp";"";"None"
"Categoria";"soft-drinks";"";"Soft Drinks";"น้ำอัดลม";"";"";"";"";"";"";"";"🥤";""
"Piatto";"soda-water";"soft-drinks";"SODA WATER";"น้ำโซดา";"20";"";"10070";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/12-Soft-Drinks/01-soda-water.webp";"12-Soft-Drinks/01-soda-water.webp";"";"None"
"Piatto";"soft-drink-cans";"soft-drinks";"SOFT DRINK CANS";"กระป๋องน้ำอัดลม";"30";"";"";"Fanta, Sprite, Coca-Cola";"แฟนต้า, สไปรท์, โคคา-โคล่า";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/12-Soft-Drinks/02-coca-cola.webp";"12-Soft-Drinks/02-coca-cola.webp";"";"None"
"Variante";"10071";"soft-drink-cans";"Coke";"Coke";"30";"0";"10071";"";"";"";"";"";""
"Variante";"10082";"soft-drink-cans";"Coke Zero";"Coke Zero";"30";"0";"10082";"";"";"";"";"";""
"Variante";"10072";"soft-drink-cans";"Fanta";"Fanta";"30";"0";"10072";"";"";"";"";"";""
"Variante";"10073";"soft-drink-cans";"Sprite Can";"Sprite Can";"30";"0";"10073";"";"";"";"";"";""
"Piatto";"drinking-water";"soft-drinks";"DRINKING WATER";"น้ำดื่ม";"30";"";"";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/12-Soft-Drinks/06-drinking-water.webp";"12-Soft-Drinks/06-drinking-water.webp";"";"None"
"Variante";"10105";"drinking-water";"Big";"ใหญ่";"30";"0";"10105";"";"";"";"";"";""
"Variante";"10069";"drinking-water";"Small";"เล็ก";"20";"-10";"10069";"";"";"";"";"";""
"Categoria";"beers-and-wines";"";"Beers & Wines";"เบียร์และไวน์";"";"";"";"";"";"";"";"🍻";""
"Piatto";"chang-beer";"beers-and-wines";"CHANG BEER";"เบียร์ช้าง";"90";"";"";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/13-Beers/01-chang-beer-big.webp";"13-Beers/01-chang-beer-big.webp";"";"None"
"Variante";"10084";"chang-beer";"Big";"ใหญ่";"90";"0";"10084";"";"";"";"";"";""
"Variante";"10074";"chang-beer";"Small";"เล็ก";"60";"-30";"10074";"";"";"";"";"";""
"Piatto";"leo-beer";"beers-and-wines";"LEO BEER";"เบียร์ลีโอ";"90";"";"";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/13-Beers/03-leo-beer-big.webp";"13-Beers/03-leo-beer-big.webp";"";"None"
"Variante";"10083";"leo-beer";"Big";"ใหญ่";"90";"0";"10083";"";"";"";"";"";""
"Variante";"10075";"leo-beer";"Small";"เล็ก";"60";"-30";"10075";"";"";"";"";"";""
"Piatto";"singha-beer";"beers-and-wines";"SINGHA BEER";"เบียร์สิงห์";"100";"";"";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/13-Beers/05-singha-beer-big.webp";"13-Beers/05-singha-beer-big.webp";"";"None"
"Variante";"10085";"singha-beer";"Big";"ใหญ่";"100";"0";"10085";"";"";"";"";"";""
"Variante";"10076";"singha-beer";"Small";"เล็ก";"70";"-30";"10076";"";"";"";"";"";""
"Piatto";"italian-wines";"beers-and-wines";"ITALIAN WINES";"ไวน์อิตาเลียน";"1190";"";"";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/14-Wines/01-italian-wines.webp";"14-Wines/01-italian-wines.webp";"";"None"
"Variante";"10079";"italian-wines";"Chardonnay";"Chardonnay";"1190";"0";"10079";"";"";"";"";"";""
"Variante";"10125";"italian-wines";"Glass (of Red Wine)";"แก้ว (of Red Wine)";"120";"-1070";"10125";"";"";"";"";"";""
"Variante";"10124";"italian-wines";"Glass (of White Wine)";"แก้ว (of White Wine)";"120";"-1070";"10124";"";"";"";"";"";""
"Variante";"10308";"italian-wines";"Open Wine";"Open Wine";"100";"-1090";"10308";"";"";"";"";"";""
"Variante";"10078";"italian-wines";"Primitivo";"Primitivo";"1190";"0";"10078";"";"";"";"";"";""
"Variante";"10144";"italian-wines";"Prosecco";"Prosecco";"1290";"100";"10144";"";"";"";"";"";""
"Variante";"10130";"italian-wines";"Red Poggio alto";"Red Poggio alto";"1190";"0";"10130";"";"";"";"";"";""
"Variante";"10157";"italian-wines";"White​ Poggio alto";"White​ Poggio alto";"1190";"0";"10157";"";"";"";"";"";""
"Piatto";"wines-from-around-the-world";"beers-and-wines";"WINES FROM AROUND THE WORLD";"ไวน์จากทั่วโลก";"1290";"";"";"";"";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/14-Wines/02-wines-from-around-the-world.webp";"14-Wines/02-wines-from-around-the-world.webp";"";"None"
"Variante";"10145";"wines-from-around-the-world";"Brut";"Brut";"1290";"0";"10145";"";"";"";"";"";""
"Variante";"10127";"wines-from-around-the-world";"Fruit wine Rosé de france";"Fruit wine Rosé de france";"990";"-300";"10127";"";"";"";"";"";""
"Variante";"10131";"wines-from-around-the-world";"Graziosa rose";"Graziosa rose";"950";"-340";"10131";"";"";"";"";"";""
"Variante";"10080";"wines-from-around-the-world";"Red Birchgrove";"Red Birchgrove";"790";"-500";"10080";"";"";"";"";"";""
"Variante";"10063";"wines-from-around-the-world";"Red ViñaToldos";"Red ViñaToldos";"690";"-600";"10063";"";"";"";"";"";""
